조회,MECH201-03,전공필수,열역학I(영강),심준형,3,"화(5) 창의관 B113호
목(5) 창의관 B113호",,72,"인원제한, 교환학생"
조회,MECH205-01,전공필수,고체역학I(영강),김윤재,3,"월(5) 창의관 116호
수(5) 창의관 116호",,129,"인원제한, 교환학생, 출석확인자율화"
조회,MECH205-02,전공필수,고체역학I(영강),송용남,3,"월(5) 창의관 B113호
수(5) 창의관 B113호",,53,"인원제한, 교환학생, 출석확인자율화"
조회,MECH209-00,전공필수,기계제작법및실습,최우천,3,"화(2) 창의관 116호
화(9) 창의관 303호
목(2) 창의관 116호",,183,"상대평가, 인원제한, 교환학생, 출석확인자율화"
조회,MECH210-01,전공필수,전산기이용기계제도,최우천,2,금(1-2) 창의관 212,,37,"상대평가, 인원제한, 교환학생, 출석확인자율화"
조회,MECH210-02,전공필수,전산기이용기계제도(영강),최병호,2,금(5-6) 창의관 212,,49,"인원제한, 교환학생"
조회,MECH211-00,전공필수,기구학(영강),이병양,3,"화(6) 공학관 566호
목(6) 공학관 566호",,167,"인원제한, 교환학생, 출석확인자율화"
조회,MECH215-01,전공선택,공업수학I(영강),이호성,3,"월(2) 과도관 310호
수(2) 과도관 310호",,95,"인원제한, 교환학생, 출석확인자율화"
조회,MECH215-02,전공선택,공업수학I,허석,3,"화(1) 창의관 117호
목(1) 창의관 117호",,68,"상대평가, 인원제한, 출석확인자율화"
조회,MECH226-00,전공필수,동역학(영강),홍대희,3,"월(6) 창의관 116호
수(6) 창의관 116호",,72,"인원제한, 교환학생, 출석확인자율화"
조회,MECH300-01,전공필수,창의적기계설계:캡스톤디자인(영강),임성균,3,"월(6) 창의관 B113호
수(6) 창의관 B113호
수(8) 창의관 303호",,56,"인원제한, 교환학생, 출석확인자율화"
조회,MECH300-02,전공필수,창의적기계설계:캡스톤디자인(영강),노건우,3,"월(6) 과도관 306호
수(6) 과도관 306호
수(9) 창의관 303호",,22,"인원제한, 교환학생, 출석확인자율화"
조회,MECH311-01,전공선택,열전달,권오명,3,"화(5) 창의관 116호
목(5) 창의관 116호",,63,"인원제한, 교환학생, 출석확인자율화"
조회,MECH311-02,전공선택,열전달(영강),최원준,3,"월(3-4) 창의관 B114호
수(3-4) 창의관 B114호",,91,"인원제한, 교환학생"
조회,MECH317-01,전공필수,공학재료학,최병호,3,"화(1) 창의관 203호
목(1) 창의관 203호",,67,"상대평가, 인원제한, 교환학생, 출석확인자율화"
조회,MECH317-02,전공필수,공학재료학(영강),한창수,3,"월(5) 신공학관B102호
수(5) 신공학관B102호",,68,"인원제한, 교환학생"
조회,MECH317-03,전공필수,공학재료학(영강),이병양,3,"화(1) 창의관 B113호
목(1) 창의관 B113호",,39,"인원제한, 교환학생, 출석확인자율화"
조회,MECH323-01,전공선택,유체역학II,문영준,3,"월(2) 창의관 203호
수(2) 창의관 203호",,48,"인원제한, 교환학생, 출석확인자율화"
조회,MECH323-02,전공선택,유체역학II(영강),정석,3,"월(2) 창의관 117호
수(2) 창의관 117호",,87,"인원제한, 교환학생, 출석확인자율화"
조회,MECH329-01,전공필수,기계공학실험I(영강),송용남,1,금(1-2) 창의관 B207,,67,"인원제한, 출석확인자율화"
조회,MECH329-02,전공필수,기계공학실험I(영강),윤성호,1,금(5-6) 창의관 B207,,55,인원제한
